p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
LTB	7.25200894906953e-76	1.81368549248989	0.902	0.296	1.4909405198392e-71	CD4+ Tcm	LTB
SPOCK2	6.40386147829228e-72	1.113445159613	0.765	0.165	1.31656988132211e-67	CD4+ Tcm	SPOCK2
FOXP3	2.1982909746132e-69	0.920135362760188	0.32	0.02	4.51946641470727e-65	CD4+ Tcm	FOXP3
RTKN2	1.06686149884497e-55	1.03734398564534	0.333	0.033	2.19336055547537e-51	CD4+ Tcm	RTKN2
ICOS	2.73670135026396e-49	1.05785812981588	0.529	0.107	5.62638430600768e-45	CD4+ Tcm	ICOS
LINC01943	5.97653956359365e-43	1.08103462634319	0.458	0.096	1.22871676887922e-38	CD4+ Tcm	LINC01943
TNFRSF4	1.63637703528952e-40	1.7712530750217	0.484	0.117	3.36422754685172e-36	CD4+ Tcm	TNFRSF4
CTLA4	2.76907772712749e-39	1.13546562260021	0.497	0.12	5.69294689920141e-35	CD4+ Tcm	CTLA4
IL32	4.96906260799442e-39	1.14026092925309	0.941	0.612	1.02158958157757e-34	CD4+ Tcm	IL32
RPS26	3.08279458505274e-38	0.62809841637494	0.993	0.95	6.33791738740993e-34	CD4+ Tcm	RPS26
TRAC	1.11968721365938e-37	0.839014714711501	0.902	0.368	2.30196494256232e-33	CD4+ Tcm	TRAC
CD2	2.91822875706114e-37	0.812730037125649	0.908	0.387	5.999586501642e-33	CD4+ Tcm	CD2
BTG1	9.67422875626297e-33	0.780676944301137	0.993	0.855	1.98892469000011e-28	CD4+ Tcm	BTG1
TIGIT	6.47277076111436e-32	0.995908480242404	0.601	0.207	1.3307369407775e-27	CD4+ Tcm	TIGIT
TRBC1	4.81966595539922e-31	1.0242620861099	0.673	0.255	9.90875123770525e-27	CD4+ Tcm	TRBC1
CD3D	6.30734372518841e-29	0.618784107384297	0.895	0.387	1.29672679646149e-24	CD4+ Tcm	CD3D
TNFRSF18	1.12117075995102e-27	1.29050947291562	0.49	0.167	2.30501496538329e-23	CD4+ Tcm	TNFRSF18
IL7R	1.33291622818215e-27	1.03129995947023	0.595	0.218	2.74034247351967e-23	CD4+ Tcm	IL7R
TBC1D4	1.28810691612068e-26	0.937983340452415	0.497	0.183	2.6482190088525e-22	CD4+ Tcm	TBC1D4
BATF	6.48249933587513e-26	1.07217465262842	0.51	0.191	1.33273703846257e-21	CD4+ Tcm	BATF
TPT1	7.29700461200545e-25	0.460289137554185	1	0.985	1.5001911781822e-20	CD4+ Tcm	TPT1
CD28	1.23237035734954e-24	0.607865605521443	0.307	0.068	2.53363021767491e-20	CD4+ Tcm	CD28
TRBC2	3.34549531424254e-24	0.752204152422739	0.732	0.315	6.87800381655123e-20	CD4+ Tcm	TRBC2
TNFRSF25	3.40182761658337e-24	0.614069453585466	0.32	0.075	6.99381739693374e-20	CD4+ Tcm	TNFRSF25
CD3E	4.47115109754324e-24	0.587558738426699	0.706	0.294	9.19223954143915e-20	CD4+ Tcm	CD3E
S100A4	8.43391689202347e-24	0.665331104801394	0.98	0.885	1.7339289738311e-19	CD4+ Tcm	S100A4
TTC39C	1.80475879124641e-22	0.698117519459019	0.601	0.273	3.7104035989235e-18	CD4+ Tcm	TTC39C
MAF	3.05983448084058e-22	0.815269810925408	0.484	0.193	6.29071370916015e-18	CD4+ Tcm	MAF
SELL	6.50953280810525e-22	0.68678627802582	0.359	0.106	1.33829485001836e-17	CD4+ Tcm	SELL
MALAT1	2.5205905826037e-21	0.34435151704462	1	0.997	5.18208217877495e-17	CD4+ Tcm	MALAT1
RORA	2.98924296484469e-21	0.568890770085217	0.399	0.121	6.14558461142421e-17	CD4+ Tcm	RORA
RPS29	1.66524629892634e-20	0.434466510342531	1	0.978	3.42357986596266e-16	CD4+ Tcm	RPS29
CD27	1.82298422365014e-20	0.691476801742786	0.588	0.256	3.74787326540232e-16	CD4+ Tcm	CD27
SLAMF1	1.88087422159019e-20	0.588273603628183	0.314	0.084	3.86688931216727e-16	CD4+ Tcm	SLAMF1
SKAP1	2.15520103052608e-20	0.616691513311648	0.516	0.194	4.43087779865858e-16	CD4+ Tcm	SKAP1
LAYN	2.23600755805933e-20	0.563790163361284	0.268	0.061	4.59700793861418e-16	CD4+ Tcm	LAYN
CLEC2D	4.14725930045807e-20	0.64921513052652	0.66	0.315	8.52635039581175e-16	CD4+ Tcm	CLEC2D
SEPT6	5.63726002865396e-20	0.73891376666196	0.641	0.379	1.15896428929097e-15	CD4+ Tcm	SEPT6
CD3G	5.9147450058938e-20	0.507094899276053	0.745	0.326	1.21601242576171e-15	CD4+ Tcm	CD3G
LCK	1.7368071323366e-19	0.588265497449194	0.575	0.232	3.57070178337081e-15	CD4+ Tcm	LCK
CD247	2.4944585022993e-19	0.495002646740371	0.477	0.17	5.12835723487714e-15	CD4+ Tcm	CD247
EIF1	3.31165019765455e-19	0.364500322013118	0.987	0.957	6.808421641358e-15	CD4+ Tcm	EIF1
CXCR6	3.36134134478024e-19	0.791721951538095	0.34	0.101	6.9105816707337e-15	CD4+ Tcm	CXCR6
JUNB	3.4139967921447e-19	0.618756844046264	0.948	0.874	7.01883600497029e-15	CD4+ Tcm	JUNB
GADD45A	4.07595031438286e-19	1.10746169549757	0.529	0.271	8.37974625133972e-15	CD4+ Tcm	GADD45A
