p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
LTB	1.10787484171959e-29	1.51210532025958	0.725	0.124	1.56121722695124e-25	CD4+ Tcm	LTB
PIK3IP1	7.64032465472863e-22	1.17696616127763	0.843	0.243	1.07667455034436e-17	CD4+ Tcm	PIK3IP1
TRBC2	1.1016468108798e-21	1.21903545808694	0.824	0.216	1.55244068589182e-17	CD4+ Tcm	TRBC2
TRAC	1.50584221380456e-20	0.93168462188293	0.902	0.27	2.12203284769339e-16	CD4+ Tcm	TRAC
CD3D	2.32369983079033e-20	0.883390754933521	0.882	0.218	3.27455780154973e-16	CD4+ Tcm	CD3D
LAT	1.30461162024945e-19	1.14601021399415	0.549	0.105	1.83845869525553e-15	CD4+ Tcm	LAT
IL7R	7.29059926522643e-19	1.36836362386819	0.569	0.121	1.02739124845571e-14	CD4+ Tcm	IL7R
ICA1	2.16960593321241e-17	1.14714402840771	0.314	0.034	3.05740868108294e-13	CD4+ Tcm	ICA1
RPS27	4.34296616608827e-17	1.02609842760297	1	0.925	6.12010792125159e-13	CD4+ Tcm	RPS27
SPOCK2	1.03027398586864e-16	1.00243540686865	0.51	0.099	1.45186210088609e-12	CD4+ Tcm	SPOCK2
CCR7	2.39723882373226e-15	1.01180655741115	0.255	0.024	3.3781889504035e-11	CD4+ Tcm	CCR7
RPL13	2.48255507703657e-15	0.724604136186809	1	0.968	3.49841661455994e-11	CD4+ Tcm	RPL13
RPL32	2.59675062374078e-15	0.641595996011787	1	0.935	3.6593409789755e-11	CD4+ Tcm	RPL32
RPL13A	3.75030748692532e-15	0.6586438419889	1	0.986	5.28493331057516e-11	CD4+ Tcm	RPL13A
MALAT1	6.81763670969791e-15	0.833311384298669	1	0.888	9.60741365130629e-11	CD4+ Tcm	MALAT1
RPL19	9.85448319686234e-15	0.723910088950891	1	0.954	1.38869377210184e-10	CD4+ Tcm	RPL19
RPS4Y1	1.01250070417142e-14	0.944971849585321	0.765	0.27	1.42681599231837e-10	CD4+ Tcm	RPS4Y1
RPL21	2.45338048082245e-14	0.740313333431245	1	0.966	3.457303773575e-10	CD4+ Tcm	RPL21
CD27	2.89839922133626e-14	1.16874597053175	0.627	0.179	4.08442418270706e-10	CD4+ Tcm	CD27
SELL	1.12425556544852e-13	1.22504643741558	0.333	0.054	1.58430094283006e-09	CD4+ Tcm	SELL
BTG1	1.30898279540233e-13	0.924628019302115	0.941	0.672	1.84461855528096e-09	CD4+ Tcm	BTG1
RPL3	1.53781373810201e-13	0.681278987421197	1	0.978	2.16708711973335e-09	CD4+ Tcm	RPL3
RPS6	1.64177538754168e-13	0.674986749072644	1	0.981	2.31358987612373e-09	CD4+ Tcm	RPS6
CD3E	1.70072049885582e-13	0.929286559976087	0.745	0.247	2.39665532698762e-09	CD4+ Tcm	CD3E
RPS14	1.76509382731377e-13	0.659057048327233	1	0.956	2.48737022145057e-09	CD4+ Tcm	RPS14
EEF1A1	4.13779636519529e-13	0.672063853280184	1	0.99	5.8309826378332e-09	CD4+ Tcm	EEF1A1
IL32	8.26428341544043e-13	1.01056114056071	0.922	0.423	1.16460281890387e-08	CD4+ Tcm	IL32
TNFRSF4	8.44290515516595e-13	1.24896026066793	0.333	0.058	1.18977419446599e-08	CD4+ Tcm	TNFRSF4
SARAF	1.39858645629378e-12	1.03510670214511	0.863	0.611	1.9708880342092e-08	CD4+ Tcm	SARAF
LCK	5.47633372546764e-12	0.666443988169041	0.686	0.218	7.71724948592899e-08	CD4+ Tcm	LCK
RPLP2	6.42877659114982e-12	0.60162749982776	1	0.917	9.05943197224832e-08	CD4+ Tcm	RPLP2
FXYD5	6.46016634814182e-12	0.801703183629484	0.882	0.527	9.10366641780146e-08	CD4+ Tcm	FXYD5
RPS15A	1.04634490900616e-11	0.703469261910017	1	0.942	1.47450924577148e-07	CD4+ Tcm	RPS15A
TSC22D3	1.5501194411083e-11	0.751953581063935	0.941	0.629	2.18442831640981e-07	CD4+ Tcm	TSC22D3
RPL11	2.04062219374184e-11	0.540517272412097	1	0.968	2.87564479542099e-07	CD4+ Tcm	RPL11
RPLP1	3.46007356903072e-11	0.511009315177357	1	0.98	4.87593567347809e-07	CD4+ Tcm	RPLP1
EEF1D	3.82044346204661e-11	0.783275272107914	0.98	0.859	5.38376892671608e-07	CD4+ Tcm	EEF1D
CXCR4	4.21783486866423e-11	0.690515830120169	0.902	0.468	5.94377289692163e-07	CD4+ Tcm	CXCR4
RPL7	6.20556102098932e-11	0.583877360250384	1	0.959	8.74487659077815e-07	CD4+ Tcm	RPL7
CD2	6.33453419837276e-11	0.539066260182631	0.784	0.274	8.92662559234689e-07	CD4+ Tcm	CD2
RPL23A	7.12897728915819e-11	0.555664210956335	1	0.934	1.00461547958817e-06	CD4+ Tcm	RPL23A
RPL41	1.27728057859006e-10	0.468845281848992	1	0.973	1.79994379134911e-06	CD4+ Tcm	RPL41
GMFG	1.43532014705553e-10	0.714398259780606	0.824	0.452	2.02265315123066e-06	CD4+ Tcm	GMFG
RPL17	1.934284319037e-10	0.564588806859944	1	0.923	2.72579346238694e-06	CD4+ Tcm	RPL17
RPL9	2.16524494091316e-10	0.905220356758492	0.98	0.862	3.05126317073483e-06	CD4+ Tcm	RPL9
RPS25	2.99019331051588e-10	0.534617487749657	1	0.872	4.21378041317897e-06	CD4+ Tcm	RPS25
RORA	3.01336036187571e-10	0.822698368077269	0.275	0.049	4.24642742195525e-06	CD4+ Tcm	RORA
RPS2	3.58115167855462e-10	0.415043740174631	1	0.985	5.04655894541917e-06	CD4+ Tcm	RPS2
RPL34	3.73187575194829e-10	0.573150224872097	1	0.908	5.25895930964554e-06	CD4+ Tcm	RPL34
VSIR	4.81192427122253e-10	1.24573657595837	0.569	0.218	6.7809636830068e-06	CD4+ Tcm	VSIR
CD69	4.98035345838476e-10	0.934466456068894	0.51	0.162	7.0183140935558e-06	CD4+ Tcm	CD69
RPL18	6.28807870009596e-10	0.534433062763389	0.98	0.903	8.86116050417523e-06	CD4+ Tcm	RPL18
RPL28	7.25537511049272e-10	0.539680533210045	1	0.935	1.02242746057063e-05	CD4+ Tcm	RPL28
RPL5	7.47861142221465e-10	0.642938957274022	1	0.845	1.05388592161849e-05	CD4+ Tcm	RPL5
RPL4	8.24742765515968e-10	0.619730485619762	0.961	0.801	1.1622275051651e-05	CD4+ Tcm	RPL4
RPS29	8.33926506315406e-10	0.758403891568726	0.961	0.833	1.17516923269967e-05	CD4+ Tcm	RPS29
RPL29	8.40888205295408e-10	0.73236145886637	1	0.893	1.18497965890229e-05	CD4+ Tcm	RPL29
RPS3A	8.97090628425648e-10	0.550430816199515	1	0.959	1.26418011357742e-05	CD4+ Tcm	RPS3A
TXNIP	9.38183981349877e-10	0.883584050772457	0.784	0.495	1.32208886651825e-05	CD4+ Tcm	TXNIP
RPL6	1.02928529198778e-09	0.564441099653964	1	0.946	1.45046883346917e-05	CD4+ Tcm	RPL6
RPL15	1.46598927436319e-09	0.517507127466072	1	0.957	2.0658720854326e-05	CD4+ Tcm	RPL15
RPL18A	1.64967654325453e-09	0.462107734319267	1	0.964	2.32472418475428e-05	CD4+ Tcm	RPL18A
EEF1G	2.33066386136051e-09	0.439866317237714	1	0.903	3.28437151342923e-05	CD4+ Tcm	EEF1G
TIGIT	2.69036050196913e-09	0.782876806884647	0.431	0.119	3.7912560193749e-05	CD4+ Tcm	TIGIT
FYN	3.17701913967188e-09	0.833419592637913	0.431	0.129	4.47705537162562e-05	CD4+ Tcm	FYN
RPL10	3.54860309459288e-09	0.466098376635869	1	1	5.00069148090029e-05	CD4+ Tcm	RPL10
RPS16	4.09193720863962e-09	0.462175530764586	0.98	0.893	5.76635791441495e-05	CD4+ Tcm	RPS16
RPS3	4.43151859949729e-09	0.548686063757884	0.98	0.98	6.24489601041159e-05	CD4+ Tcm	RPS3
JUNB	7.21836831427681e-09	0.968787739507183	0.824	0.578	0.000101721246284789	CD4+ Tcm	JUNB
RPSA	9.09233452082377e-09	0.464713283794933	0.98	0.828	0.000128129178067449	CD4+ Tcm	RPSA
NOP53	1.40107909877481e-08	0.788068687364349	0.824	0.553	0.000197440066599346	CD4+ Tcm	NOP53
CIRBP	1.68209155860293e-08	0.673088982291007	0.824	0.614	0.000237040342438325	CD4+ Tcm	CIRBP
RACK1	1.69097049458802e-08	0.487719374151363	1	0.879	0.000238291562097344	CD4+ Tcm	RACK1
ACAP1	1.78504778393507e-08	0.621364893502759	0.529	0.192	0.00025154893371213	CD4+ Tcm	ACAP1
CD3G	3.34634182385564e-08	0.605162845776022	0.333	0.082	0.000471566489817737	CD4+ Tcm	CD3G
CD247	3.78775977925791e-08	0.815671958813469	0.471	0.158	0.000533771108093025	CD4+ Tcm	CD247
RPS19	3.92767892795257e-08	0.453193446026929	1	0.964	0.000553488514527076	CD4+ Tcm	RPS19
RPS13	8.36976022787074e-08	0.434383065876919	0.98	0.876	0.00117946661131155	CD4+ Tcm	RPS13
RPS27A	1.03044328716608e-07	0.458941135332978	1	0.968	0.00145210068027444	CD4+ Tcm	RPS27A
LINC-PINT	1.09990110947649e-07	0.686015170465509	0.392	0.131	0.00154998064347428	CD4+ Tcm	LINC-PINT
CD79B	1.40660972258504e-07	0.769682865383123	0.314	0.087	0.00198219442106683	CD4+ Tcm	CD79B
RPS8	1.45526432452995e-07	0.562930086859899	0.98	0.906	0.0020507584861276	CD4+ Tcm	RPS8
RPL30	1.53546034393719e-07	0.575011961174939	1	0.878	0.00216377071667629	CD4+ Tcm	RPL30
LIMD2	2.26926188475008e-07	0.661034676369222	0.529	0.231	0.00319784384798982	CD4+ Tcm	LIMD2
