p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
B4GALNT1	1.44491871429982e-24	0.775746622163806	0.333	0.002	1.92867749984741e-20	CD4+ naive T cells	B4GALNT1
AL441883.1	1.44491871429982e-24	0.7753246083347	0.333	0.002	1.92867749984741e-20	CD4+ naive T cells	AL441883.1
MATN2	1.44491871429982e-24	0.774943713170731	0.333	0.002	1.92867749984741e-20	CD4+ naive T cells	MATN2
B3GLCT	7.85802743583983e-17	0.774883373892887	0.333	0.003	1.0488895021359e-12	CD4+ naive T cells	B3GLCT
WDR86	7.85802743583983e-17	0.66960656921095	0.333	0.003	1.0488895021359e-12	CD4+ naive T cells	WDR86
TFCP2L1	7.85802743583983e-17	0.667598638628684	0.333	0.003	1.0488895021359e-12	CD4+ naive T cells	TFCP2L1
ZC4H2	7.85802743583983e-17	0.648661182472217	0.333	0.003	1.0488895021359e-12	CD4+ naive T cells	ZC4H2
BACH2	9.83010027184401e-17	0.768127770364025	0.333	0.003	1.31212178428574e-12	CD4+ naive T cells	BACH2
EIF1B-AS1	9.83010027184401e-17	0.767984883756142	0.333	0.003	1.31212178428574e-12	CD4+ naive T cells	EIF1B-AS1
AC232271.3	9.83010027184401e-17	0.756474509414269	0.333	0.003	1.31212178428574e-12	CD4+ naive T cells	AC232271.3
AC023590.1	9.83010027184401e-17	0.657227268878583	0.333	0.003	1.31212178428574e-12	CD4+ naive T cells	AC023590.1
FSD1	1.22885475167121e-16	0.757673268076675	0.333	0.003	1.64027532253073e-12	CD4+ naive T cells	FSD1
KRT81	6.03959934523925e-13	2.41223466809141	0.333	0.005	8.06165720602536e-09	CD4+ naive T cells	KRT81
CEACAM1	6.03959934523925e-13	0.772720925571927	0.333	0.005	8.06165720602536e-09	CD4+ naive T cells	CEACAM1
ZCCHC3	6.03959934523925e-13	0.664703754608776	0.333	0.005	8.06165720602536e-09	CD4+ naive T cells	ZCCHC3
PAN3	7.14750769013953e-13	0.763168845515292	0.333	0.005	9.54049326479825e-09	CD4+ naive T cells	PAN3
AC092142.1	7.14750769013953e-13	0.662502248180848	0.333	0.005	9.54049326479825e-09	CD4+ naive T cells	AC092142.1
ZNF682	7.14750769013953e-13	0.65458829697402	0.333	0.005	9.54049326479825e-09	CD4+ naive T cells	ZNF682
AL022238.2	7.14750769013953e-13	0.648689012590394	0.333	0.005	9.54049326479825e-09	CD4+ naive T cells	AL022238.2
TNFSF11	8.4542554505072e-13	0.757179005586457	0.333	0.005	1.1284740175337e-08	CD4+ naive T cells	TNFSF11
LINC00299	8.4542554505072e-13	0.754831055074903	0.333	0.005	1.1284740175337e-08	CD4+ naive T cells	LINC00299
MAP6D1	8.4542554505072e-13	0.659687412303952	0.333	0.005	1.1284740175337e-08	CD4+ naive T cells	MAP6D1
POU5F2	9.99471367881889e-13	0.623972162694823	0.333	0.005	1.33409438184875e-08	CD4+ naive T cells	POU5F2
RABL2B	3.51774882219281e-12	1.07841099640982	0.667	0.024	4.69549112786296e-08	CD4+ naive T cells	RABL2B
GLE1	4.83889304870506e-12	0.998732046507808	0.667	0.024	6.45895444141151e-08	CD4+ naive T cells	GLE1
FANCA	1.16827070870899e-10	1.51826186707644	0.667	0.028	1.55940774198476e-06	CD4+ naive T cells	FANCA
AC103591.3	1.32746594451276e-10	1.19679236201464	0.333	0.006	1.77190154273563e-06	CD4+ naive T cells	AC103591.3
ZNF429	1.32746594451276e-10	0.766018216795564	0.333	0.006	1.77190154273563e-06	CD4+ naive T cells	ZNF429
C17orf107	1.32746594451276e-10	0.667188175869362	0.333	0.006	1.77190154273563e-06	CD4+ naive T cells	C17orf107
TECPR2	1.32746594451276e-10	0.643027618617416	0.333	0.006	1.77190154273563e-06	CD4+ naive T cells	TECPR2
MIB1	1.51952591699134e-10	0.761123372685155	0.333	0.006	2.02826319400004e-06	CD4+ naive T cells	MIB1
AL031595.3	1.73865199241741e-10	0.75564077799223	0.333	0.006	2.32075267947876e-06	CD4+ naive T cells	AL031595.3
IZUMO4	1.73865199241741e-10	0.754808399590691	0.333	0.006	2.32075267947876e-06	CD4+ naive T cells	IZUMO4
AL137060.3	1.73865199241741e-10	0.655822304912409	0.333	0.006	2.32075267947876e-06	CD4+ naive T cells	AL137060.3
TESPA1	2.64309944556468e-10	1.04855046090756	0.667	0.028	3.52800913993973e-06	CD4+ naive T cells	TESPA1
AGPAT5	5.07392289884116e-10	1.0623049029133	0.667	0.03	6.77267228537318e-06	CD4+ naive T cells	AGPAT5
KRT86	4.91307296082201e-09	1.68367673534889	0.333	0.008	6.55796978810522e-05	CD4+ naive T cells	KRT86
MPV17L	4.91307296082201e-09	1.19579456849957	0.333	0.008	6.55796978810522e-05	CD4+ naive T cells	MPV17L
ARHGEF39	4.91307296082201e-09	0.764936199090367	0.333	0.008	6.55796978810522e-05	CD4+ naive T cells	ARHGEF39
MB	4.91307296082201e-09	0.764838867174146	0.333	0.008	6.55796978810522e-05	CD4+ naive T cells	MB
AC004540.1	4.91307296082201e-09	0.761363652740724	0.333	0.008	6.55796978810522e-05	CD4+ naive T cells	AC004540.1
ATP13A2	4.91307296082201e-09	0.643323986916705	0.333	0.008	6.55796978810522e-05	CD4+ naive T cells	ATP13A2
BCL7A	5.50040098792179e-09	0.64173976943033	0.333	0.008	7.34193523867801e-05	CD4+ naive T cells	BCL7A
