p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
PSPHP1	0	1.70934231692305	0.667	0.155	0	Malignant cells	PSPHP1
GAP43	0	1.67063152444969	0.853	0.349	0	Malignant cells	GAP43
PSPH	0	1.56744583970529	0.6	0.119	0	Malignant cells	PSPH
PTPRZ1	0	1.5304864526933	0.681	0.182	0	Malignant cells	PTPRZ1
NIPSNAP2	0	1.49991977577332	0.734	0.276	0	Malignant cells	NIPSNAP2
TUBB2B	0	0.997144609751483	0.832	0.44	0	Malignant cells	TUBB2B
TUBA1A	0	0.950810074809383	0.969	0.873	0	Malignant cells	TUBA1A
RPS15P4	0	0.670560973593611	0.92	0.76	0	Malignant cells	RPS15P4
RPS15	0	0.668838866888374	0.93	0.785	0	Malignant cells	RPS15
RPS19	0	0.617746416645983	0.977	0.926	0	Malignant cells	RPS19
RPS5	1.57850170764639e-283	0.574111419191264	0.941	0.829	4.82532187010424e-279	Malignant cells	RPS5
FABP7	3.15715335565108e-271	1.41647738677105	0.532	0.132	9.65110209288979e-267	Malignant cells	FABP7
CCND2	7.05540246690458e-271	1.19130270551898	0.524	0.11	2.15676598010806e-266	Malignant cells	CCND2
PMP2	1.91695250703589e-263	1.08591103970321	0.649	0.238	5.85993211875803e-259	Malignant cells	PMP2
S100A10	1.58274429687379e-245	0.859381017486531	0.797	0.521	4.83829104111348e-241	Malignant cells	S100A10
RPS2	2.32797076613636e-242	0.543723139425759	0.931	0.81	7.11637383500225e-238	Malignant cells	RPS2
RPS2P46	2.15764459512475e-228	0.564189416336344	0.912	0.765	6.59570376283684e-224	Malignant cells	RPS2P46
MRPS17	7.96327821808372e-228	1.01374922547511	0.486	0.116	2.43429451848601e-223	Malignant cells	MRPS17
RPL13AP5	9.06287261386738e-227	0.467595852369115	0.949	0.863	2.77042952933312e-222	Malignant cells	RPL13AP5
GFAP	2.40502653413179e-223	1.16346565806916	0.715	0.408	7.35192561218747e-219	Malignant cells	GFAP
SRI	3.74007561104747e-219	0.845769792360533	0.694	0.341	1.1433037135411e-214	Malignant cells	SRI
MAP2	2.22522719705099e-218	1.15242833703312	0.446	0.092	6.80229701866519e-214	Malignant cells	MAP2
CALD1	1.8703375806325e-217	1.00115176118394	0.436	0.086	5.71743495023548e-213	Malignant cells	CALD1
RPS16	3.06379827037284e-212	0.497748495247471	0.928	0.813	9.36572493270275e-208	Malignant cells	RPS16
TNC	4.70799647563169e-212	0.952357589251838	0.513	0.15	1.43918744263585e-207	Malignant cells	TNC
RPL36	7.1888804500297e-211	0.652768454396804	0.825	0.575	2.19756886476958e-206	Malignant cells	RPL36
LGALS3	2.90573794102236e-204	0.918002854959652	0.619	0.27	8.88255031191127e-200	Malignant cells	LGALS3
RPLP0P6	8.55174057902989e-204	0.67208747157345	0.797	0.515	2.61418157760365e-199	Malignant cells	RPLP0P6
RPS18	5.25025476691108e-203	0.545675298494988	0.895	0.733	1.60495037969705e-198	Malignant cells	RPS18
HSPB1	3.41867710043002e-202	0.661274495037997	0.644	0.277	1.04505540283045e-197	Malignant cells	HSPB1
PTN	1.11493808367487e-199	1.05907720305673	0.575	0.228	3.40825422798573e-195	Malignant cells	PTN
AC026403.1	8.52254064864922e-199	0.590459216204452	0.853	0.646	2.60525545088558e-194	Malignant cells	AC026403.1
SOX9	3.03935858967636e-198	0.956154465429264	0.367	0.053	9.29101527278166e-194	Malignant cells	SOX9
CKB	7.65969367957727e-197	0.854126936487952	0.668	0.325	2.34149176090998e-192	Malignant cells	CKB
RPLP0	1.12253453692184e-196	0.561693409415489	0.879	0.703	3.43147582591636e-192	Malignant cells	RPLP0
CNN3	1.83951476086604e-194	0.90320843541052	0.55	0.205	5.6232126724914e-190	Malignant cells	CNN3
RPL13A	1.36483999807774e-193	0.445084858983487	0.93	0.821	4.17217939012383e-189	Malignant cells	RPL13A
VOPP1	1.25524252022589e-191	0.937797563727121	0.646	0.3	3.83715086007852e-187	Malignant cells	VOPP1
LDHB	6.4418191544077e-190	0.769048338832243	0.601	0.252	1.96919969731089e-185	Malignant cells	LDHB
NFIX	7.05317141394801e-190	0.860825546464008	0.378	0.066	2.15608396952977e-185	Malignant cells	NFIX
SPARC	1.57661329943511e-187	0.835018942797131	0.608	0.264	4.81954919504319e-183	Malignant cells	SPARC
RPS2P55	4.74244860627766e-185	0.607105055834234	0.827	0.592	1.44971911445302e-180	Malignant cells	RPS2P55
RPL13AP7	5.6388129186272e-184	0.509873370036808	0.879	0.697	1.72372872109515e-179	Malignant cells	RPL13AP7
BEX3	9.30316197934825e-183	0.763102038962307	0.63	0.29	2.84388358546697e-178	Malignant cells	BEX3
AC073861.1	5.10968891881939e-182	0.519779324593195	0.89	0.73	1.5619808055939e-177	Malignant cells	AC073861.1
ID1	6.70930624306236e-181	0.955527219414801	0.519	0.194	2.05096782544173e-176	Malignant cells	ID1
