p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
TIGIT	3.53063789966988e-69	1.74532755791604	0.607	0.014	6.67008112005634e-65	CD4+ Tcm	TIGIT
ICOS	8.61181882924334e-68	1.5324306479881	0.643	0.017	1.62694481322065e-63	CD4+ Tcm	ICOS
CD3D	1.19156309225099e-66	1.96124562342264	0.929	0.049	2.25110099388057e-62	CD4+ Tcm	CD3D
TRAC	2.65242131691279e-57	2.54469681853711	0.821	0.048	5.01095435191165e-53	CD4+ Tcm	TRAC
CD3E	3.43212783228532e-56	1.63304552971393	0.75	0.038	6.48397590075342e-52	CD4+ Tcm	CD3E
ITM2A	1.07775246413484e-55	1.16346359679517	0.714	0.032	2.03608995524353e-51	CD4+ Tcm	ITM2A
CD2	3.21981153839117e-51	2.01396030348442	0.857	0.062	6.08286795832859e-47	CD4+ Tcm	CD2
GPR171	4.7256976619806e-51	1.57748728229517	0.607	0.025	8.92778802301376e-47	CD4+ Tcm	GPR171
TRBC1	2.00052249716646e-50	2.1217329310681	0.714	0.039	3.77938710164688e-46	CD4+ Tcm	TRBC1
SH2D1A	2.79422208192014e-46	1.30209825720923	0.5	0.017	5.27884435716353e-42	CD4+ Tcm	SH2D1A
SPOCK2	3.52290105816272e-46	1.50188560844391	0.714	0.044	6.65546467908102e-42	CD4+ Tcm	SPOCK2
CYTIP	1.95866679798064e-44	1.73098255930557	0.857	0.076	3.70031331474503e-40	CD4+ Tcm	CYTIP
IL32	4.01708319347872e-44	2.25626880389921	0.893	0.084	7.58907356911999e-40	CD4+ Tcm	IL32
P2RY10	1.53181891955813e-42	1.11661754372953	0.607	0.032	2.89391230282921e-38	CD4+ Tcm	P2RY10
IL7R	3.21762096579626e-41	1.75430419159197	0.857	0.08	6.0787295285823e-37	CD4+ Tcm	IL7R
FYN	3.66131072650817e-41	1.20083167579148	0.643	0.04	6.91694822451924e-37	CD4+ Tcm	FYN
SLAMF1	3.67465089766516e-41	1.18260130228187	0.357	0.008	6.94215047586902e-37	CD4+ Tcm	SLAMF1
SELL	5.47317722495012e-40	1.17964666827696	0.429	0.015	1.03399264133758e-35	CD4+ Tcm	SELL
CD28	1.33563867982689e-37	0.58959439993741	0.321	0.007	2.52328859392896e-33	CD4+ Tcm	CD28
TRBC2	7.98357575875033e-37	1.7069926843235	0.607	0.041	1.50825713234311e-32	CD4+ Tcm	TRBC2
CD247	4.03860603008247e-36	1.05536046326822	0.536	0.03	7.62973451203179e-32	CD4+ Tcm	CD247
KLRB1	4.43020431001453e-36	2.01488583006574	0.536	0.031	8.36954198247946e-32	CD4+ Tcm	KLRB1
LTB	8.58094568169512e-36	1.80367567152512	0.75	0.071	1.62111225818584e-31	CD4+ Tcm	LTB
ZNF831	1.08433014204379e-35	0.73534502870894	0.393	0.014	2.04851650434913e-31	CD4+ Tcm	ZNF831
CD27	3.65577779258154e-35	1.10188405901186	0.429	0.018	6.90649540574505e-31	CD4+ Tcm	CD27
LINC01943	4.24949018324042e-35	1.14443356034224	0.393	0.015	8.0281368541778e-31	CD4+ Tcm	LINC01943
PYHIN1	9.66907361165394e-35	0.887016774208221	0.429	0.018	1.82668138671366e-30	CD4+ Tcm	PYHIN1
CD7	1.43597410839547e-34	1.41587843845415	0.679	0.056	2.71284228558072e-30	CD4+ Tcm	CD7
IL2RG	2.50801828817943e-34	1.57675695347449	0.714	0.068	4.73814815002859e-30	CD4+ Tcm	IL2RG
CXCR4	3.00987837851458e-33	2.27543503727157	0.964	0.149	5.68626223268974e-29	CD4+ Tcm	CXCR4
CD96	2.19140096126086e-32	0.84908024081163	0.429	0.021	4.13999469601401e-28	CD4+ Tcm	CD96
RGS1	3.08652990033038e-32	2.25955779401132	0.893	0.125	5.83107228770415e-28	CD4+ Tcm	RGS1
TNFRSF4	5.54377860189759e-31	1.58426749005597	0.429	0.023	1.04733065347049e-26	CD4+ Tcm	TNFRSF4
FBLN7	7.73262249632603e-30	0.587307700661161	0.286	0.008	1.46084704200591e-25	CD4+ Tcm	FBLN7
CTLA4	1.12977213987142e-29	0.698075431083942	0.286	0.008	2.13436552664509e-25	CD4+ Tcm	CTLA4
RHOH	2.73823620434009e-29	1.48246635196735	0.643	0.067	5.17307583723929e-25	CD4+ Tcm	RHOH
ACAP1	4.75250245713267e-29	1.22612781167953	0.714	0.08	8.97842764201504e-25	CD4+ Tcm	ACAP1
BCL11B	9.22092530537018e-28	0.946464422421078	0.464	0.032	1.74201720869053e-23	CD4+ Tcm	BCL11B
SAMSN1	1.247389310398e-27	1.80010567941306	0.786	0.114	2.3565678852039e-23	CD4+ Tcm	SAMSN1
