p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
GAP43	2.77257524961269e-136	1.93923907382467	0.71	0.162	5.5235244122784e-132	Malignant cells	GAP43
MDM2	2.29079771080496e-115	1.5673937276727	0.654	0.119	4.56372719946563e-111	Malignant cells	MDM2
TUBB2B	8.39829451712971e-104	1.15926116818769	0.736	0.233	1.67310823370258e-99	Malignant cells	TUBB2B
SLC35E3	3.72237652030343e-98	1.56509933613043	0.569	0.089	7.41571850374848e-94	Malignant cells	SLC35E3
CDKN2A	2.5057289591501e-94	1.59446373238946	0.508	0.051	4.99191323241884e-90	Malignant cells	CDKN2A
PTN	1.07111122281028e-89	1.42123205183088	0.612	0.158	2.13386777808264e-85	Malignant cells	PTN
NDUFA4	1.73155261149484e-87	0.94187588385729	0.778	0.398	3.44959911262002e-83	Malignant cells	NDUFA4
TUBA1A	5.56861354328357e-83	0.933351339422454	0.809	0.436	1.10937919009295e-78	Malignant cells	TUBA1A
S100A6	4.30415438109096e-80	1.26668440532386	0.802	0.467	8.57473635800942e-76	Malignant cells	S100A6
MAP2	6.62090318983189e-79	1.3655955553889	0.427	0.031	1.31901633347831e-74	Malignant cells	MAP2
RPL32	7.14875020828179e-79	0.704856646044827	0.89	0.675	1.4241740164939e-74	Malignant cells	RPL32
BEX3	7.84202698685164e-76	0.981177690365376	0.676	0.268	1.56228861632058e-71	Malignant cells	BEX3
SEC61G	2.06625294410667e-74	1.02490029317011	0.602	0.176	4.1163891152493e-70	Malignant cells	SEC61G
RPS19	4.79153322815221e-74	0.637607543235446	0.915	0.747	9.54569249712483e-70	Malignant cells	RPS19
MDM4	1.80658075907887e-69	1.44042812123568	0.448	0.071	3.59907018823692e-65	Malignant cells	MDM4
RPL37A	3.26928630991184e-68	0.66964116555923	0.857	0.614	6.51307218660636e-64	Malignant cells	RPL37A
RPS14	4.42178660394477e-67	0.63404522970927	0.889	0.712	8.80908327237878e-63	Malignant cells	RPS14
S100A10	6.81534723048806e-67	0.958262006522385	0.585	0.17	1.35775347525783e-62	Malignant cells	S100A10
RPS4X	2.29516885899078e-63	0.805180559100954	0.796	0.521	4.57243540088144e-59	Malignant cells	RPS4X
MIR9-1HG	3.15049632463453e-63	1.31405006151081	0.414	0.064	6.27641877793692e-59	Malignant cells	MIR9-1HG
PPP1R15B	8.16771885480534e-63	1.30067773860927	0.404	0.054	1.62717295025432e-58	Malignant cells	PPP1R15B
RBP1	1.30655424777513e-62	1.15411438513277	0.391	0.045	2.60291737241762e-58	Malignant cells	RBP1
MEG3	4.21723955579468e-62	1.2211565326217	0.385	0.043	8.40158464305415e-58	Malignant cells	MEG3
CHCHD2	4.40319072508931e-62	0.648516965315582	0.817	0.527	8.77203656252293e-58	Malignant cells	CHCHD2
IGFBP5	5.72864427512619e-61	1.44873349841345	0.349	0.026	1.14126051249064e-56	Malignant cells	IGFBP5
AC026403.1	8.62680908512146e-61	0.653442483202664	0.841	0.574	1.7186329059379e-56	Malignant cells	AC026403.1
VIM	1.19222570461541e-58	0.746187866168282	0.794	0.48	2.37515204873483e-54	Malignant cells	VIM
LGALS1	4.80836984502546e-58	0.672459551037685	0.788	0.44	9.57923440525972e-54	Malignant cells	LGALS1
CCT6P3	6.57035056419083e-58	1.24482923494232	0.371	0.044	1.3089452393981e-53	Malignant cells	CCT6P3
ODC1	5.64539807191437e-57	1.04040482700961	0.441	0.094	1.12467620388678e-52	Malignant cells	ODC1
RPS18	6.12172130844844e-57	0.473635490483662	0.936	0.791	1.2195693190691e-52	Malignant cells	RPS18
CALU	7.40509896748498e-57	0.852601811939915	0.519	0.155	1.47524381630236e-52	Malignant cells	CALU
RPL18A	3.0146092479476e-56	0.67233615598869	0.801	0.497	6.00570454376122e-52	Malignant cells	RPL18A
TUBAP2	4.43605508118551e-56	0.768089247321024	0.54	0.169	8.83750893273778e-52	Malignant cells	TUBAP2
RPL35	9.12154006239162e-56	0.561238820088142	0.86	0.658	1.81719321122966e-51	Malignant cells	RPL35
COX6C	3.26515415024381e-55	0.730528631326715	0.715	0.372	6.50484009811571e-51	Malignant cells	COX6C
RPL7	3.84386989867776e-55	0.645702379650718	0.804	0.531	7.65775761214583e-51	Malignant cells	RPL7
RPL8	6.37573107194754e-53	0.447668346223958	0.902	0.761	1.27017314415339e-48	Malignant cells	RPL8
RPS15	6.91542178379392e-53	0.514031705756509	0.89	0.709	1.37769032776742e-48	Malignant cells	RPS15
RPLP0	1.12239079557611e-52	0.567496329703688	0.853	0.626	2.23602694294673e-48	Malignant cells	RPLP0
TNC	2.35325846136728e-52	1.21897595785826	0.298	0.016	4.6881615067359e-48	Malignant cells	TNC
MAP1B	3.28027684970281e-52	0.811934059020848	0.635	0.276	6.53496753997795e-48	Malignant cells	MAP1B
AKAP12	2.07043921680811e-51	1.21342872522705	0.357	0.055	4.12472900772512e-47	Malignant cells	AKAP12
NRCAM	1.40463944670309e-50	0.940968065572401	0.393	0.078	2.79832270572189e-46	Malignant cells	NRCAM
BCAN	2.04099875484272e-49	1.06415274314671	0.307	0.028	4.06607771939766e-45	Malignant cells	BCAN
LDHB	6.61253218491045e-48	0.650604276068042	0.579	0.223	1.31734866187786e-43	Malignant cells	LDHB
SUB1	7.29274898345341e-48	0.676473795203129	0.61	0.257	1.45286145248359e-43	Malignant cells	SUB1
PPIA	7.45986496368711e-48	0.597292950106689	0.784	0.507	1.48615429806575e-43	Malignant cells	PPIA
RPL27	9.09988313159863e-48	0.519961019080848	0.816	0.551	1.81287871747708e-43	Malignant cells	RPL27
RPL7P23	1.44748446826659e-47	0.656696138103458	0.715	0.389	2.8836785576807e-43	Malignant cells	RPL7P23
VGF	2.34879483379761e-47	1.29287728597578	0.329	0.047	4.67926906789159e-43	Malignant cells	VGF
TUBB2A	2.52559081825294e-46	0.70997408122734	0.47	0.138	5.03148202812352e-42	Malignant cells	TUBB2A
CYCS	4.85045778810689e-46	0.668307534955691	0.664	0.325	9.66308200546654e-42	Malignant cells	CYCS
SERPINE1	2.85957887511708e-45	1.33061960283514	0.452	0.153	5.69685303500825e-41	Malignant cells	SERPINE1
RPL29	2.94716611357047e-45	0.663819544057505	0.702	0.388	5.8713443314551e-41	Malignant cells	RPL29
CYTOR	4.5173757386308e-45	0.959053164196866	0.297	0.033	8.99951594650028e-41	Malignant cells	CYTOR
RPS15P4	5.96919148979832e-45	0.491255614339497	0.833	0.599	1.18918232859762e-40	Malignant cells	RPS15P4
RPL28	9.35052668369787e-45	0.583694226287761	0.782	0.501	1.86281192592629e-40	Malignant cells	RPL28
RPL7P9	2.19000519713775e-44	0.625145700958663	0.729	0.436	4.36292835373782e-40	Malignant cells	RPL7P9
PMP2	4.79426759487701e-44	0.966826376198042	0.372	0.085	9.55113990251398e-40	Malignant cells	PMP2
