p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
MALAT1	0	2.75563511763659	0.994	0.802	0	Fibroblasts	MALAT1
IGFBP5	0	2.66963100491975	0.844	0.087	0	Fibroblasts	IGFBP5
TAGLN	0	2.62252775527918	0.96	0.069	0	Fibroblasts	TAGLN
DIRAS3	0	2.48999082692512	0.958	0.079	0	Fibroblasts	DIRAS3
SERPINE1	0	2.24556761985993	0.994	0.578	0	Fibroblasts	SERPINE1
KRT19	0	2.23477633427181	0.831	0.078	0	Fibroblasts	KRT19
IGFBP4	0	2.16925606892539	0.984	0.196	0	Fibroblasts	IGFBP4
ALDH1A3	0	2.11966862889494	0.914	0.087	0	Fibroblasts	ALDH1A3
PLOD2	0	2.03997205746142	0.937	0.026	0	Fibroblasts	PLOD2
LGALS1	0	1.96127941620808	0.995	0.838	0	Fibroblasts	LGALS1
ACTG1	0	1.88049007506167	0.995	0.728	0	Fibroblasts	ACTG1
IL33	0	1.80397676803744	0.845	0.04	0	Fibroblasts	IL33
CXCL8	0	1.74536238000068	0.717	0.055	0	Fibroblasts	CXCL8
SNHG29	0	1.7101456310562	0.935	0.03	0	Fibroblasts	SNHG29
LDHA	0	1.69521506945922	0.992	0.612	0	Fibroblasts	LDHA
WNT5A	0	1.68526824026894	0.916	0.045	0	Fibroblasts	WNT5A
CCDC80	0	1.62303268558457	0.954	0.312	0	Fibroblasts	CCDC80
G0S2	0	1.54208558751636	0.545	0.038	0	Fibroblasts	G0S2
ITGA5	0	1.53612994799812	0.901	0.152	0	Fibroblasts	ITGA5
MEG3	0	1.48416748446694	0.8	0.027	0	Fibroblasts	MEG3
FGF2	0	1.44417135637266	0.899	0.219	0	Fibroblasts	FGF2
TPM2	0	1.43032402521381	0.967	0.497	0	Fibroblasts	TPM2
GPRC5A	0	1.40805734644618	0.909	0.25	0	Fibroblasts	GPRC5A
FN1	0	1.39877632941312	0.913	0.392	0	Fibroblasts	FN1
HIF1A	0	1.38509916389429	0.956	0.322	0	Fibroblasts	HIF1A
PTGIS	0	1.38037999743974	0.728	0.025	0	Fibroblasts	PTGIS
HAS1	0	1.37869879982327	0.763	0.011	0	Fibroblasts	HAS1
CALM2	0	1.3695899995042	0.979	0.571	0	Fibroblasts	CALM2
MYO10	0	1.3523306009042	0.79	0.042	0	Fibroblasts	MYO10
ANXA10	0	1.33079385099522	0.838	0.021	0	Fibroblasts	ANXA10
EZR	0	1.28141621436325	0.924	0.25	0	Fibroblasts	EZR
LOXL2	0	1.27016806682498	0.936	0.308	0	Fibroblasts	LOXL2
RPL22L1	0	1.25619303026822	0.917	0.35	0	Fibroblasts	RPL22L1
F3	0	1.24527710609376	0.76	0.07	0	Fibroblasts	F3
PLAT	0	1.24525416555276	0.483	0.043	0	Fibroblasts	PLAT
HMGA1	0	1.23702485836868	0.963	0.402	0	Fibroblasts	HMGA1
TPI1	0	1.20585242622526	0.991	0.784	0	Fibroblasts	TPI1
TM4SF1	0	1.19310916309128	0.793	0.063	0	Fibroblasts	TM4SF1
TGFBI	0	1.19026900366424	0.974	0.578	0	Fibroblasts	TGFBI
COL1A1	0	1.18212201844489	0.925	0.404	0	Fibroblasts	COL1A1
HSD11B1	0	1.17672089783133	0.728	0.017	0	Fibroblasts	HSD11B1
TPM4	0	1.17068825032455	0.966	0.518	0	Fibroblasts	TPM4
VIM	0	1.15632139123183	0.997	0.902	0	Fibroblasts	VIM
CXCL6	0	1.15592511210382	0.631	0.031	0	Fibroblasts	CXCL6
VEGFA	0	1.15512637528984	0.791	0.087	0	Fibroblasts	VEGFA
ENO1	0	1.15448422913966	0.984	0.72	0	Fibroblasts	ENO1
TSPO	0	1.13708052199956	0.957	0.491	0	Fibroblasts	TSPO
BNIP3	0	1.13344771126309	0.971	0.574	0	Fibroblasts	BNIP3
MYH9	0	1.11789506513017	0.915	0.39	0	Fibroblasts	MYH9
RPSA	0	1.11635509438516	0.992	0.879	0	Fibroblasts	RPSA
SH3BGRL3	0	1.09628340051264	0.987	0.709	0	Fibroblasts	SH3BGRL3
NNMT	0	1.07871383443144	0.904	0.334	0	Fibroblasts	NNMT
RPL6	0	1.07034115988467	0.997	0.876	0	Fibroblasts	RPL6
SLC16A3	0	1.0697811367842	0.91	0.313	0	Fibroblasts	SLC16A3
