p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
TNFSF15	1.17968913853537e-37	0.37566963532172	0.5	0	2.24860546696227e-33	Dendritic cells	TNFSF15
CD33	9.36284989381554e-27	0.549944984123133	1	0.021	1.78465281826018e-22	Dendritic cells	CD33
CTD-2313J17.6	1.37751431811989e-25	0.711362954238723	0.5	0.003	2.62568004176833e-21	Dendritic cells	CTD-2313J17.6
GPR18	2.69633305491669e-25	0.321534195156894	0.5	0.003	5.13948043597669e-21	Dendritic cells	GPR18
LINC01480	1.55246375168441e-19	0.57307331784653	0.5	0.006	2.95915115708565e-15	Dendritic cells	LINC01480
CD180	1.86001400302686e-19	0.637092044722055	0.75	0.018	3.5453726911695e-15	Dendritic cells	CD180
KCNK13	2.57284867077035e-19	0.278948304976619	0.5	0.006	4.90410685135536e-15	Dendritic cells	KCNK13
TSPAN32	2.57284867077035e-19	0.272763499075617	0.5	0.006	4.90410685135536e-15	Dendritic cells	TSPAN32
TLR7	1.17969150429243e-18	0.35878387508668	0.75	0.018	2.2486099763318e-14	Dendritic cells	TLR7
RENBP	8.33969623556723e-16	0.796138210995281	0.5	0.009	1.58962949946147e-11	Dendritic cells	RENBP
MYO1G	1.12192096777043e-15	0.718020964392	1	0.049	2.13849355666721e-11	Dendritic cells	MYO1G
CYP2S1	1.52753951592734e-15	0.319909924091672	0.5	0.009	2.91164307130909e-11	Dendritic cells	CYP2S1
SELPLG	4.23472347881064e-15	0.552817870807479	1	0.049	8.07180642296096e-11	Dendritic cells	SELPLG
GCNT2	1.25125284592224e-14	0.354886334642656	0.75	0.027	2.38501304961238e-10	Dendritic cells	GCNT2
ADAM28	1.0897047467707e-13	0.879517768147925	1	0.061	2.07708621781964e-09	Dendritic cells	ADAM28
CCSER1	1.24699214860775e-13	0.394347582836603	0.75	0.03	2.37689173446123e-09	Dendritic cells	CCSER1
IL18	1.57637846188466e-13	0.648107321007701	0.75	0.03	3.00473498619834e-09	Dendritic cells	IL18
VAV1	1.57637846188466e-13	0.392907433780375	0.75	0.03	3.00473498619834e-09	Dendritic cells	VAV1
RP11-190C22.9	3.6433208128387e-13	0.275027747253209	0.5	0.012	6.94453380135185e-09	Dendritic cells	RP11-190C22.9
LPAR5	4.30802813123827e-13	0.269908323065234	0.5	0.012	8.21153242095326e-09	Dendritic cells	LPAR5
CD300LF	5.62523422023587e-13	0.427456624946456	0.75	0.03	1.07222589471916e-08	Dendritic cells	CD300LF
MARCH1	7.32890647091877e-13	0.751249626107779	1	0.061	1.39696286242183e-08	Dendritic cells	MARCH1
GPR65	9.45665356015716e-13	0.961265687274275	1	0.061	1.80253273510156e-08	Dendritic cells	GPR65
CST7	1.24427228660766e-12	0.872823731239388	0.75	0.033	2.37170740550287e-08	Dendritic cells	CST7
SLAMF8	3.29406416291787e-12	0.7788412078193	0.75	0.036	6.27881570093776e-08	Dendritic cells	SLAMF8
DOK2	4.06031132044652e-12	0.476503971875573	0.75	0.033	7.7393594079031e-08	Dendritic cells	DOK2
AOAH	5.56455413948072e-12	0.48839278175924	1	0.064	1.06065966452642e-07	Dendritic cells	AOAH
EVI2A	9.34125817449063e-12	0.882716102903091	1	0.07	1.78053722063966e-07	Dendritic cells	EVI2A
LILRB1	1.12061245584069e-11	0.504902097560678	0.75	0.036	2.13599940207794e-07	Dendritic cells	LILRB1
NCF4	1.3702982841075e-11	0.378057635180227	0.75	0.036	2.61192555933731e-07	Dendritic cells	NCF4
FCGBP	1.59244744479395e-11	0.734628079365401	0.5	0.015	3.03536407452176e-07	Dendritic cells	FCGBP
GPR132	1.59244744479395e-11	0.313977925166343	0.5	0.015	3.03536407452176e-07	Dendritic cells	GPR132
CD80	2.12508180975397e-11	0.361543838294005	0.5	0.015	4.05061843757203e-07	Dendritic cells	CD80
P2RY13	2.45328825113781e-11	0.404230330307696	0.5	0.015	4.67621273549377e-07	Dendritic cells	P2RY13
CYBB	2.70016805421908e-11	0.596164781767882	0.75	0.04	5.14679032814699e-07	Dendritic cells	CYBB
ARHGAP30	3.65052493856936e-11	0.615404039509774	1	0.07	6.95826558540706e-07	Dendritic cells	ARHGAP30
HLA-DRB5	5.14615774432059e-11	1.38863001283807	1	0.082	9.80909127644948e-07	Dendritic cells	HLA-DRB5
CD86	5.1913301646291e-11	1.27431457027522	1	0.076	9.89519442679952e-07	Dendritic cells	CD86
EVI2B	8.2188008486056e-11	0.770921541726847	1	0.079	1.56658562975271e-06	Dendritic cells	EVI2B
LILRB4	8.42195667891363e-11	0.581518020771745	0.75	0.04	1.60530916256773e-06	Dendritic cells	LILRB4
HCK	8.81336080787765e-11	1.02420181574234	1	0.079	1.67991470358956e-06	Dendritic cells	HCK
