p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
GFAP	0	3.05973677649788	0.854	0.111	0	Astrocytes	GFAP
APOE	1.73692518932064e-228	2.2409568820998	0.973	0.406	4.04408291829524e-224	Astrocytes	APOE
NMB	1.26352103303669e-138	1.75614068010393	0.7	0.214	2.94185602121933e-134	Astrocytes	NMB
AQP4	6.65311281596943e-133	1.62346294780835	0.696	0.226	1.54904425694216e-128	Astrocytes	AQP4
ID3	5.90820564820474e-132	1.79447204092463	0.33	0.031	1.37560752107151e-127	Astrocytes	ID3
CLU	8.82559616081492e-124	1.30019199680835	0.911	0.549	2.05486355412254e-119	Astrocytes	CLU
CRYAB	1.33072287874542e-82	1.35650293249698	0.787	0.443	3.09832207858296e-78	Astrocytes	CRYAB
ID4	6.97647688201617e-77	1.38174929794403	0.327	0.064	1.62433311243982e-72	Astrocytes	ID4
GADD45B	2.83946197999295e-72	1.49094738360304	0.382	0.095	6.61111932801759e-68	Astrocytes	GADD45B
BCAN	5.73815069570599e-60	1.08670942449534	0.618	0.296	1.33601362648123e-55	Astrocytes	BCAN
DDR1	6.03718716545417e-52	1.14883683595606	0.513	0.234	1.40563828773269e-47	Astrocytes	DDR1
NKAIN4	3.35001090204056e-50	1.07261291723613	0.405	0.141	7.79983038322104e-46	Astrocytes	NKAIN4
ZFP36	3.82985966846007e-47	1.45311216120649	0.325	0.1	8.91706226607558e-43	Astrocytes	ZFP36
AEBP1	6.83322668436855e-47	1.15688017102714	0.327	0.102	1.59098016892153e-42	Astrocytes	AEBP1
CPE	6.47289211335361e-44	0.757240185173539	0.753	0.526	1.50708347075212e-39	Astrocytes	CPE
ITM2C	8.41724809937114e-42	1.33682666469349	0.487	0.249	1.95978787497658e-37	Astrocytes	ITM2C
CHI3L1	1.00231502689327e-40	1.11025478883639	0.396	0.151	2.33369007711559e-36	Astrocytes	CHI3L1
EDNRB	3.15060078810247e-39	1.03376345180953	0.348	0.128	7.33554381493898e-35	Astrocytes	EDNRB
ADCYAP1R1	2.4374795046419e-35	1.03121701592459	0.286	0.097	5.67518353065773e-31	Astrocytes	ADCYAP1R1
