p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
SEC61G	6.38149629612815e-200	1.94444740521594	0.964	0.606	1.30648373670632e-195	Malignant cells	SEC61G
CLU	4.17750118635527e-122	1.68281396682262	0.793	0.288	8.55259817882514e-118	Malignant cells	CLU
GAP43	1.6956380144918e-121	1.74750012131399	0.712	0.168	3.47147970706907e-117	Malignant cells	GAP43
SPARC	4.49712999876099e-110	1.83404010127282	0.606	0.096	9.20697424646338e-106	Malignant cells	SPARC
EGFR	2.31562175881612e-99	1.66352512930695	0.589	0.094	4.74077242682424e-95	Malignant cells	EGFR
MAP1B	1.562958764873e-92	1.422081683112	0.652	0.172	3.19984547932449e-88	Malignant cells	MAP1B
TUBB2B	1.57917384314192e-88	1.44001953495956	0.604	0.155	3.23304260906445e-84	Malignant cells	TUBB2B
CNN3	3.97741302384289e-85	1.40940761778266	0.511	0.068	8.14295768371354e-81	Malignant cells	CNN3
PTN	4.76235363425879e-83	1.53888890944473	0.556	0.113	9.74996659541803e-79	Malignant cells	PTN
TNC	3.84594761566029e-82	1.56353201005554	0.507	0.074	7.87380855354131e-78	Malignant cells	TNC
COL6A1	2.78625504366679e-74	1.19218911519073	0.456	0.053	5.70429995089902e-70	Malignant cells	COL6A1
PTPRZ1	4.54430190214427e-73	1.37600612894584	0.458	0.064	9.30354928425996e-69	Malignant cells	PTPRZ1
S100A16	1.05226311328076e-66	1.13516058778783	0.473	0.087	2.15429827181969e-62	Malignant cells	S100A16
NRCAM	1.29153127044306e-65	1.23545686525777	0.486	0.103	2.64415196997807e-61	Malignant cells	NRCAM
BEX3	3.06266901189626e-63	1.08944292896499	0.426	0.066	6.27020226805521e-59	Malignant cells	BEX3
CHI3L1	4.97773779170485e-62	1.92404139723943	0.522	0.179	1.01909225809573e-57	Malignant cells	CHI3L1
CDH2	5.81307246381807e-61	1.20241404502239	0.381	0.042	1.19011032551747e-56	Malignant cells	CDH2
PMP2	3.35592853118206e-59	1.32767688759757	0.461	0.106	6.87059248188904e-55	Malignant cells	PMP2
IGFBP3	4.89864252906065e-59	1.78993924193556	0.452	0.101	1.00289908497459e-54	Malignant cells	IGFBP3
IFITM3	1.53286922760225e-58	1.07252976482859	0.687	0.39	3.1382431696701e-54	Malignant cells	IFITM3
COL6A2	4.09004240090964e-58	1.08406640582875	0.357	0.032	8.37354380738231e-54	Malignant cells	COL6A2
C1R	7.7895986512825e-58	1.13094707364167	0.354	0.032	1.59476453187707e-53	Malignant cells	C1R
CALD1	5.85483268110524e-57	1.20140473213348	0.355	0.036	1.19865989480268e-52	Malignant cells	CALD1
NES	6.83219392140849e-57	0.966599848999795	0.392	0.059	1.39875506152996e-52	Malignant cells	NES
TCIM	1.99420046013311e-56	1.4224050064252	0.352	0.035	4.08272660203052e-52	Malignant cells	TCIM
LINC01445	9.59679586203194e-56	1.12182357471811	0.346	0.032	1.9647520168338e-51	Malignant cells	LINC01445
SOX2	5.99602983447644e-55	0.97915072340827	0.42	0.078	1.22756718801236e-50	Malignant cells	SOX2
PTX3	6.67737917218669e-55	1.7513977292306	0.352	0.041	1.36705983792178e-50	Malignant cells	PTX3
