p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
CLU	1.9554062245007e-180	1.49171674806903	0.777	0.193	5.17869784496765e-176	Astrocytes	CLU
SPARCL1	5.78723057666668e-179	1.48491151606304	0.899	0.329	1.5326901459244e-174	Astrocytes	SPARCL1
NTRK2	8.22193052540064e-177	1.47217120146066	0.753	0.191	2.1774960803471e-172	Astrocytes	NTRK2
VIM	1.03620619374371e-171	1.39223484510594	0.92	0.352	2.74428848351084e-167	Astrocytes	VIM
MT1XP1	6.0158817749351e-161	1.18217672503459	0.412	0.041	1.59324612927381e-156	Astrocytes	MT1XP1
MT1X	2.90737743245178e-147	1.81124244623741	0.771	0.253	7.69989839210529e-143	Astrocytes	MT1X
CEBPD	6.78207304053184e-146	1.20024129445372	0.586	0.115	1.79616422405445e-141	Astrocytes	CEBPD
MT1A	4.54338210607395e-145	1.07858805387815	0.368	0.035	1.20326931697263e-140	Astrocytes	MT1A
TIMP3	9.40980248708353e-137	0.930937354821722	0.392	0.046	2.4920920906792e-132	Astrocytes	TIMP3
S100A10	2.44335662744599e-135	1.06821793570575	0.567	0.115	6.47098569212796e-131	Astrocytes	S100A10
ANXA2	1.13206819828516e-126	0.886405034857416	0.497	0.088	2.99816941633842e-122	Astrocytes	ANXA2
F3	6.50630284245636e-124	1.00177523298564	0.32	0.032	1.72312924479614e-119	Astrocytes	F3
FAM107A	1.43032594153155e-120	1.33155418124292	0.342	0.04	3.78807522355215e-116	Astrocytes	FAM107A
IGFBP5	1.4623161353743e-120	1.46067831194611	0.734	0.26	3.8727980529253e-116	Astrocytes	IGFBP5
MT1G	5.00397433175194e-120	0.926645185079963	0.322	0.033	1.32525256202118e-115	Astrocytes	MT1G
ID4	4.28422614972601e-115	1.213128760673	0.406	0.066	1.13463445349344e-110	Astrocytes	ID4
TCIM	4.69147328045776e-114	0.951875746707902	0.272	0.023	1.24248978359643e-109	Astrocytes	TCIM
ZFP36	5.32971929872832e-113	1.07278078621339	0.511	0.108	1.41152285907521e-108	Astrocytes	ZFP36
MGST1	1.12126189511794e-112	0.716656003901576	0.292	0.028	2.96955000303036e-108	Astrocytes	MGST1
ANXA2P2	2.03974538818454e-112	0.673950950457647	0.298	0.03	5.40206168606794e-108	Astrocytes	ANXA2P2
CCDC80	5.96705255610558e-112	0.998857781704686	0.26	0.021	1.580314198959e-107	Astrocytes	CCDC80
MT3	1.71696178231338e-108	1.08574565949231	0.877	0.431	4.54720158427875e-104	Astrocytes	MT3
CNN3	1.77903190761186e-107	1.02710244958984	0.702	0.245	4.71158810411925e-103	Astrocytes	CNN3
SPARC	6.18735028639333e-107	0.771591670032427	0.71	0.233	1.63865784984841e-102	Astrocytes	SPARC
CCN1	1.98546907103365e-104	1.4034313429118	0.344	0.05	5.25831628772553e-100	Astrocytes	CCN1
CD44	8.40910894481622e-100	1.02359197832156	0.296	0.036	2.22706841294513e-95	Astrocytes	CD44
CD99	2.45842960613137e-99	1.03686791123707	0.579	0.172	6.51090496887833e-95	Astrocytes	CD99
MT2A	2.23834799222481e-95	1.51230516232106	0.811	0.39	5.9280408226082e-91	Astrocytes	MT2A
HTRA1	5.26787182445809e-95	0.852009541506992	0.557	0.15	1.39514317398948e-90	Astrocytes	HTRA1
EGR1	2.81981671529204e-94	1.27172999711349	0.805	0.383	7.46800258877944e-90	Astrocytes	EGR1
