p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
HPGDS	1.00994485311766e-40	1.13778367653978	0.76	0.02	1.92566185143944e-36	Dendritic cells	HPGDS
PTPRC	8.71712208224051e-37	0.835952260932372	0.92	0.053	1.6620936674208e-32	Dendritic cells	PTPRC
SPI1	2.7253534545324e-35	1.9380938772918	1	0.089	5.19643143175693e-31	Dendritic cells	SPI1
RNASE6	2.7771472049964e-35	1.18204079093516	0.88	0.059	5.29518657576664e-31	Dendritic cells	RNASE6
LST1	1.16435370032134e-33	1.94033831781827	1	0.095	2.22007320040271e-29	Dendritic cells	LST1
AIF1	1.47394443157997e-33	2.28052252433411	1	0.102	2.81036984769352e-29	Dendritic cells	AIF1
LY86	2.37309030084413e-33	0.95080989352731	0.84	0.053	4.5247712766195e-29	Dendritic cells	LY86
MS4A6A	9.57030057784339e-33	1.44843430562271	0.84	0.053	1.8247692111774e-28	Dendritic cells	MS4A6A
IGSF6	4.13003557815768e-31	0.761316067059753	0.8	0.049	7.87473883687324e-27	Dendritic cells	IGSF6
CLEC4A	5.58864243497416e-30	0.601805545324053	0.64	0.026	1.06558645307652e-25	Dendritic cells	CLEC4A
C1QC	6.73329647573452e-30	2.36483623880184	0.92	0.092	1.2838376390283e-25	Dendritic cells	C1QC
GPR84	8.34134989093545e-30	0.931354236494255	0.68	0.033	1.59044518370466e-25	Dendritic cells	GPR84
SERPINF1	9.14237526529096e-29	1.50357515914065	0.8	0.069	1.74317669183303e-24	Dendritic cells	SERPINF1
FCER1G	1.32221328351945e-28	1.91501109177016	1	0.115	2.52106406768654e-24	Dendritic cells	FCER1G
CD300A	1.82562476822248e-28	0.919485930971034	0.76	0.053	3.48091874556981e-24	Dendritic cells	CD300A
GMFG	8.17010668383014e-28	1.02645368304767	0.92	0.092	1.55779424140589e-23	Dendritic cells	GMFG
C1orf162	1.24141452973666e-27	1.25924386819229	0.88	0.086	2.3670050838489e-23	Dendritic cells	C1orf162
PKIB	5.1710948522524e-27	1.21442537863396	0.88	0.105	9.85972655478964e-23	Dendritic cells	PKIB
S100B	6.66583289693713e-27	2.00189208569631	0.6	0.03	1.270974358459e-22	Dendritic cells	S100B
WAS	6.80009148966486e-27	0.728569818389451	0.76	0.059	1.2965734443344e-22	Dendritic cells	WAS
CLECL1	9.07718095030548e-27	0.523892237423259	0.6	0.026	1.73074609179475e-22	Dendritic cells	CLECL1
ABI3	1.00407622652968e-26	0.914104300498962	0.8	0.069	1.91447214112415e-22	Dendritic cells	ABI3
GPSM3	2.33939303467873e-26	1.15647991744231	0.96	0.132	4.46052069922193e-22	Dendritic cells	GPSM3
MEF2C	4.00148706641476e-26	0.811165149197097	0.76	0.062	7.62963538953302e-22	Dendritic cells	MEF2C
BIN2	5.93456036734769e-26	0.549207379987887	0.6	0.03	1.13154262524218e-21	Dendritic cells	BIN2
FCGRT	7.03583330910486e-26	1.29978629516722	0.96	0.138	1.34152233704702e-21	Dendritic cells	FCGRT
GPR34	8.13075410931973e-26	0.616785612723375	0.56	0.023	1.55029088602399e-21	Dendritic cells	GPR34
MNDA	9.23952432503702e-26	1.25146490702144	0.8	0.072	1.76170010305481e-21	Dendritic cells	MNDA
HCLS1	1.13377635363509e-25	0.740407497360217	0.92	0.102	2.16177137347603e-21	Dendritic cells	HCLS1
C1QB	1.62156062598643e-25	2.21528427575712	0.88	0.105	3.09182964556833e-21	Dendritic cells	C1QB
FUT7	2.00864315397759e-25	0.467826730666354	0.48	0.013	3.82987990168907e-21	Dendritic cells	FUT7
CD53	2.03005030016118e-25	1.03269406786078	0.88	0.089	3.87069690731732e-21	Dendritic cells	CD53
CD33	3.49716267981537e-25	0.442266842829835	0.6	0.033	6.66804008160396e-21	Dendritic cells	CD33
LAT2	7.41497569670986e-25	0.877609173088613	0.72	0.059	1.41381341609167e-20	Dendritic cells	LAT2
LCP2	1.09105137091779e-24	0.576485177540434	0.64	0.039	2.08030764892894e-20	Dendritic cells	LCP2
RGS16	1.09421407318836e-24	1.28536734960648	0.64	0.043	2.08633797334825e-20	Dendritic cells	RGS16
ALOX5AP	1.45172715300184e-24	2.29295210524014	0.92	0.148	2.76800816262862e-20	Dendritic cells	ALOX5AP
ATP8B4	1.55997009661926e-24	0.356812503966	0.44	0.01	2.97439498322394e-20	Dendritic cells	ATP8B4
CD86	1.66023396408561e-24	0.704128929824962	0.68	0.049	3.16556809932204e-20	Dendritic cells	CD86
C1QA	3.86388067760686e-24	1.74532784273492	0.92	0.132	7.36726128799299e-20	Dendritic cells	C1QA
HLA-DQA2	4.08034157061388e-24	1.31081911916756	0.68	0.056	7.77998727268948e-20	Dendritic cells	HLA-DQA2
GPR183	4.10173533493614e-24	1.50596545797629	0.72	0.062	7.82077876312274e-20	Dendritic cells	GPR183
LAPTM5	6.23670751604763e-24	1.68264088618283	1	0.168	1.1891530220848e-19	Dendritic cells	LAPTM5
CSF1R	7.24843844584504e-24	0.870730390109102	0.72	0.062	1.38205975846927e-19	Dendritic cells	CSF1R
PPM1N	1.02549920674201e-23	1.04023483798197	0.6	0.039	1.95531933749499e-19	Dendritic cells	PPM1N
CD300LF	1.03140086115748e-23	0.351613602230204	0.4	0.007	1.96657202196896e-19	Dendritic cells	CD300LF
HLX	1.53259650363428e-23	0.285438582388577	0.36	0.003	2.92220175347947e-19	Dendritic cells	HLX
