p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
MS4A1	4.37300554881283e-120	1.16780573485979	0.962	0.3	9.03637866606684e-116	Activated B cells	MS4A1
VPREB3	4.40879512815479e-93	1.06216585828874	0.77	0.223	9.11033425281906e-89	Activated B cells	VPREB3
CD79A	1.62903060002769e-92	1.07916735727741	0.843	0.272	3.36622883189722e-88	Activated B cells	CD79A
CD79B	4.70919308238581e-76	0.943388747834582	0.785	0.276	9.73107658544203e-72	Activated B cells	CD79B
IRF8	1.87086824131051e-73	0.888129856244188	0.651	0.187	3.86596213384404e-69	Activated B cells	IRF8
RPS23	1.12013683622854e-72	0.563613729300517	0.996	0.942	2.31465075838266e-68	Activated B cells	RPS23
HLA-DRA	4.13557400074219e-72	0.792645166235311	1	0.677	8.54575011513366e-68	Activated B cells	HLA-DRA
CD74	1.77945168377209e-70	0.831902634621862	1	0.865	3.67705895934665e-66	Activated B cells	CD74
RPS8	4.0850302733604e-68	0.58993979934919	0.996	0.932	8.44130655687193e-64	Activated B cells	RPS8
RPS18	5.23129572014325e-67	0.5320824417284	1	0.979	1.0809949476104e-62	Activated B cells	RPS18
RPL8	7.09340980824778e-67	0.538130191621389	0.996	0.927	1.46578220277632e-62	Activated B cells	RPL8
BANK1	9.8387303994335e-67	0.81005068406049	0.579	0.156	2.03307524973894e-62	Activated B cells	BANK1
RPLP2	2.56210436418735e-66	0.542327761217	0.992	0.964	5.29433245815675e-62	Activated B cells	RPLP2
RPL11	2.38339701316392e-65	0.512670553395634	0.996	0.95	4.92505158800193e-61	Activated B cells	RPL11
LINC02397	7.09329307264381e-64	0.833867049413881	0.467	0.109	1.46575808053112e-59	Activated B cells	LINC02397
RPS27	1.02238355883091e-63	0.525081478931532	1	0.989	2.11265338596819e-59	Activated B cells	RPS27
RPL13A	4.41431025054917e-61	0.500008040683418	1	0.971	9.1217307017348e-57	Activated B cells	RPL13A
RPL32	2.08443222573992e-59	0.50677523958392	1	0.955	4.30727075126898e-55	Activated B cells	RPL32
RPL41	4.04152329481837e-59	0.473138295573169	1	0.983	8.35140373641268e-55	Activated B cells	RPL41
RPL39	2.86131701246755e-58	0.535674196565139	0.996	0.936	5.91262547456295e-54	Activated B cells	RPL39
RPL21	2.77333813030852e-57	0.522070076555678	0.996	0.966	5.73082591246953e-53	Activated B cells	RPL21
RPL23A	3.087236212257e-57	0.502987980474543	1	0.942	6.37946490900786e-53	Activated B cells	RPL23A
EEF1G	5.64345253062228e-57	0.548979912687718	1	0.886	1.16616303092779e-52	Activated B cells	EEF1G
HLA-DPB1	1.42063661452841e-56	0.62134016096963	0.969	0.587	2.93560350026151e-52	Activated B cells	HLA-DPB1
LINC01781	2.81861215584202e-55	0.952509457321141	0.402	0.093	5.82438015883196e-51	Activated B cells	LINC01781
CD37	4.99970087946124e-55	0.805247035641194	0.893	0.483	1.03313818973187e-50	Activated B cells	CD37
RPS5	2.78550344875667e-54	0.553008361285734	0.981	0.867	5.75596432651077e-50	Activated B cells	RPS5
FCRLA	2.835762847122e-54	0.767271336470945	0.421	0.102	5.8598203472929e-50	Activated B cells	FCRLA
RPS2	1.68305495802911e-53	0.503688898959569	0.992	0.959	3.47786476527135e-49	Activated B cells	RPS2
LINC00926	3.82781119843238e-53	0.759169347097537	0.444	0.115	7.90978906044067e-49	Activated B cells	LINC00926
LTB	7.18057821514927e-53	0.773913768710834	0.889	0.466	1.48379468237845e-48	Activated B cells	LTB
RPL18A	9.33451000094967e-53	0.508583828628175	1	0.952	1.92888314659624e-48	Activated B cells	RPL18A
RPS28	2.77344213321641e-52	0.437694578045103	0.992	0.957	5.73104082407838e-48	Activated B cells	RPS28
HLA-DQB1	3.08356488987264e-52	0.620923729863183	0.927	0.459	6.37187848843282e-48	Activated B cells	HLA-DQB1
RPL34	2.6465423558519e-51	0.43558512758472	0.996	0.976	5.46881512413237e-47	Activated B cells	RPL34
FAU	3.19089378085549e-51	0.488243839480527	0.989	0.904	6.59366290875978e-47	Activated B cells	FAU
HLA-DPA1	6.02571276352191e-51	0.57200130948996	0.95	0.547	1.24515328545417e-46	Activated B cells	HLA-DPA1
RPL30	6.96250622383569e-51	0.48899211873541	0.985	0.926	1.43873228609341e-46	Activated B cells	RPL30
RPL27A	8.33846167759923e-51	0.458674360754233	0.977	0.949	1.7230597210591e-46	Activated B cells	RPL27A
RPL19	3.78504231015875e-50	0.454058023791639	0.992	0.939	7.82141142971205e-46	Activated B cells	RPL19
RPS6	1.27539125028012e-49	0.452739812908808	1	0.958	2.63546847957883e-45	Activated B cells	RPS6
RPS27A	1.49651881243903e-49	0.448361683238489	0.992	0.96	3.09240647402402e-45	Activated B cells	RPS27A
JCHAIN	1.70802814855182e-49	0.257244324296697	0.479	0.142	3.52946936616748e-45	Activated B cells	JCHAIN
RPL13	1.94042429273035e-49	0.423220166532152	0.996	0.977	4.009692758498e-45	Activated B cells	RPL13
