p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
RPS6	3.42099400020718e-24	0.57428826923202	1	0.979	7.37668936264674e-20	CD4+ effector T cells	RPS6
IL7R	2.25486351941497e-23	0.956006297573907	0.708	0.261	4.86216220691449e-19	CD4+ effector T cells	IL7R
AC005912.1	1.59799381715849e-22	0.704678202501356	0.947	0.682	3.44575406793886e-18	CD4+ effector T cells	AC005912.1
AC073861.1	8.59075449010995e-22	0.592701872548359	0.991	0.877	1.85242439070241e-17	CD4+ effector T cells	AC073861.1
RPS18	2.14162363924323e-20	0.544176879104396	1	0.93	4.61798305330017e-16	CD4+ effector T cells	RPS18
ETS1	4.36714992736279e-19	0.855542976629546	0.655	0.263	9.41688538837238e-15	CD4+ effector T cells	ETS1
RPS27AP16	1.41406541657932e-18	0.5684250387906	0.965	0.883	3.04914925776999e-14	CD4+ effector T cells	RPS27AP16
AC007688.2	2.06370678998095e-18	0.618366796384879	0.938	0.817	4.44997095123591e-14	CD4+ effector T cells	AC007688.2
RPS12	1.61276597632609e-17	0.518505505522982	1	0.89	3.47760727475196e-13	CD4+ effector T cells	RPS12
RPL21	3.516939336146e-17	0.511883225262653	0.973	0.884	7.58357629053161e-13	CD4+ effector T cells	RPL21
RPS29	3.57249272843753e-17	0.539459981265618	0.973	0.851	7.70336607032985e-13	CD4+ effector T cells	RPS29
AC002075.2	3.60045298341492e-17	0.686432309123892	0.867	0.644	7.76365676813759e-13	CD4+ effector T cells	AC002075.2
RPS27A	7.19618741239096e-17	0.573974137272761	0.973	0.916	1.55171389173386e-12	CD4+ effector T cells	RPS27A
RPS18P12	7.47295522971396e-17	0.678450189059732	0.867	0.698	1.61139333618322e-12	CD4+ effector T cells	RPS18P12
CD3G	8.6454517932053e-17	0.739219064690683	0.469	0.148	1.86421877016886e-12	CD4+ effector T cells	CD3G
AC034236.1	1.81794442943946e-16	0.619458135243727	0.938	0.778	3.9200335732003e-12	CD4+ effector T cells	AC034236.1
RPS14	3.31613025564349e-16	0.506499516894941	0.956	0.92	7.15057167024406e-12	CD4+ effector T cells	RPS14
RPS19	4.12329873136339e-16	0.558243718086989	0.956	0.828	8.89106905443888e-12	CD4+ effector T cells	RPS19
RPL31	5.25363462649499e-16	0.503398262069961	0.991	0.877	1.13284123451112e-11	CD4+ effector T cells	RPL31
RPS21	5.40548866941459e-16	0.535670434174605	0.92	0.764	1.16558552178587e-11	CD4+ effector T cells	RPS21
RPL13AP5	7.60852248967576e-16	0.507294981317481	0.973	0.85	1.64062570444878e-11	CD4+ effector T cells	RPL13AP5
RPS27	9.49877160965393e-16	0.614670037519354	0.92	0.769	2.04822012218968e-11	CD4+ effector T cells	RPS27
TPT1	1.34822663402981e-15	0.433233993754097	1	0.912	2.90718109095848e-11	CD4+ effector T cells	TPT1
SYNE2	4.27456132004367e-15	0.744593262219218	0.637	0.292	9.21723657441017e-11	CD4+ effector T cells	SYNE2
RPL13P12	4.73125879745061e-15	0.518577160563438	0.982	0.838	1.02020133449427e-10	CD4+ effector T cells	RPL13P12
RPS25	4.92489659456894e-15	0.505257032808299	0.973	0.881	1.0619554526869e-10	CD4+ effector T cells	RPS25
RPLP2	5.5185151816495e-15	0.576118364640724	0.903	0.778	1.18995742861908e-10	CD4+ effector T cells	RPLP2
AP000936.3	6.71197908356986e-15	0.683053498713717	0.814	0.584	1.44730404979017e-10	CD4+ effector T cells	AP000936.3
RPL9	6.79572953716917e-15	0.55869999135806	0.947	0.772	1.46536316009979e-10	CD4+ effector T cells	RPL9
RPL13A	1.34896522182349e-14	0.433239999350334	0.982	0.92	2.908773707818e-10	CD4+ effector T cells	RPL13A
AL122020.1	2.00070370993386e-14	0.586846527551321	0.894	0.734	4.31411740973039e-10	CD4+ effector T cells	AL122020.1
RPL34	2.30866760858688e-14	0.48963013329158	0.965	0.84	4.97817996439588e-10	CD4+ effector T cells	RPL34
EEF1A1	3.33563167897623e-14	0.476831332293361	0.912	0.884	7.19262258937646e-10	CD4+ effector T cells	EEF1A1
RPS27AP5	8.20268916052827e-14	0.550648710662268	0.92	0.784	1.76874586368471e-09	CD4+ effector T cells	RPS27AP5
AC090602.1	1.00174163195961e-13	0.66322967114534	0.752	0.52	2.16005548099452e-09	CD4+ effector T cells	AC090602.1
RPL13	1.735915204099e-13	0.483832515042418	0.982	0.861	3.74315395459867e-09	CD4+ effector T cells	RPL13
AC104563.1	3.25867294633371e-13	0.51527697921156	0.929	0.789	7.02667647417938e-09	CD4+ effector T cells	AC104563.1
RPL32	6.11071173190057e-13	0.532311523087002	0.912	0.766	1.31765277074972e-08	CD4+ effector T cells	RPL32
EEF1A1P13	1.20709438155572e-12	0.52244167086297	0.903	0.823	2.6028576149486e-08	CD4+ effector T cells	EEF1A1P13
RPL21P134	1.27693453583155e-12	0.460896600596868	0.912	0.753	2.75345393961358e-08	CD4+ effector T cells	RPL21P134
AL031727.1	4.18862386033782e-12	0.52881773324227	0.858	0.742	9.03192963004645e-08	CD4+ effector T cells	AL031727.1
RPL13AP20	4.40710727098135e-12	0.491859757624284	0.876	0.686	9.50304540841708e-08	CD4+ effector T cells	RPL13AP20
RPL35A	4.44880953982621e-12	0.400705962559885	0.938	0.851	9.59296801072725e-08	CD4+ effector T cells	RPL35A
AC090686.1	4.49585772487352e-12	0.649531365849943	0.726	0.488	9.69441801214478e-08	CD4+ effector T cells	AC090686.1
RPL10	5.78453178167945e-12	0.47147037917142	0.885	0.728	1.24731858808354e-07	CD4+ effector T cells	RPL10
CD2	8.62388564202951e-12	0.746491670393906	0.46	0.189	1.85956846099082e-07	CD4+ effector T cells	CD2
RPS8	9.73604291647224e-12	0.382059528590778	0.965	0.913	2.09938293407891e-07	CD4+ effector T cells	RPS8
RPS3AP26	1.21772366112447e-11	0.439735417430975	0.912	0.838	2.62577753048269e-07	CD4+ effector T cells	RPS3AP26
RPL34P18	2.04256850032342e-11	0.534697478954825	0.814	0.622	4.40439045724739e-07	CD4+ effector T cells	RPL34P18
EEF1A1P5	2.25638530707600e-11	0.457283311379809	0.867	0.814	4.86544363764799e-07	CD4+ effector T cells	EEF1A1P5
RPL10P9	2.40400812066575e-11	0.536597001425398	0.85	0.679	5.18376271059155e-07	CD4+ effector T cells	RPL10P9
RPL27A	3.01047769814916e-11	0.400930482592532	0.965	0.874	6.49149306051902e-07	CD4+ effector T cells	RPL27A
CD3D	4.55507981076685e-11	0.590468747217602	0.434	0.168	9.82211859595656e-07	CD4+ effector T cells	CD3D
AL592114.1	7.10372164960365e-11	0.580001016809871	0.788	0.568	1.53177549930404e-06	CD4+ effector T cells	AL592114.1
AC007066.1	1.24225187386409e-10	0.479491013518818	0.903	0.749	2.67866771561314e-06	CD4+ effector T cells	AC007066.1
EEF1A1P4	1.28843387431296e-10	0.564653620839612	0.77	0.586	2.77824996318104e-06	CD4+ effector T cells	EEF1A1P4
RPS20	1.49149794969879e-10	0.417285698156025	0.92	0.849	3.21611702893549e-06	CD4+ effector T cells	RPS20
RPL11	2.46249812923237e-10	0.376169332639496	0.947	0.877	5.30988471606376e-06	CD4+ effector T cells	RPL11
AC116533.1	2.46407484781054e-10	0.524028419721877	0.858	0.734	5.31328459433386e-06	CD4+ effector T cells	AC116533.1
RPL10P16	2.90915957680306e-10	0.48634105076111	0.85	0.667	6.27302079546044e-06	CD4+ effector T cells	RPL10P16
RPL26	3.22303241785569e-10	0.468346594223417	0.85	0.677	6.94982480262223e-06	CD4+ effector T cells	RPL26
AC243919.1	4.1729605586419e-10	0.503118145275521	0.912	0.746	8.99815485259953e-06	CD4+ effector T cells	AC243919.1
TRAT1	4.21105583757325e-10	0.758580011496616	0.292	0.097	9.08029970255921e-06	CD4+ effector T cells	TRAT1
AL353678.1	4.83315404237755e-10	0.669877546470933	0.611	0.398	1.04217300615787e-05	CD4+ effector T cells	AL353678.1
RPL13AP7	5.29658931997682e-10	0.399052841162738	0.938	0.84	1.1421035550666e-05	CD4+ effector T cells	RPL13AP7
AC067942.1	5.31149925727982e-10	0.598084172590388	0.717	0.54	1.14531858484725e-05	CD4+ effector T cells	AC067942.1
AC092017.1	6.84521121492444e-10	0.537289443858361	0.69	0.49	1.47603289427416e-05	CD4+ effector T cells	AC092017.1
RPL30P4	8.16563033637113e-10	0.479930434514028	0.796	0.621	1.76075486943171e-05	CD4+ effector T cells	RPL30P4
